Income,Age,Loan,Loan to Income,Default
22516.54035,55.51892667,4267.451902,0.189525204,0
60857.23505,37.39428701,10486.74435,0.172317134,0
62908.35748,51.14682721,3213.898146,0.051088572,0
49665.63384,50.31921262,2713.885075,0.054643118,0
65322.80107,41.45419509,2739.71999,0.041941251,0
20598.92656,35.77115432,3872.402468,0.187990498,0
55476.65698,52.0892028,4733.50583,0.08532428,0
26218.49485,18.41623623,3343.816358,0.127536549,1
40794.87023,38.04052822,6519.43706,0.159810217,0
53719.65111,42.89010155,1670.737893,0.031101056,0
20715.53563,27.53032143,369.5277394,0.017838194,0
57163.8524,53.54481969,577.5307824,0.010103077,0
33751.20531,25.30187719,6494.184336,0.192413405,1
44832.56472,32.17826296,1256.253538,0.028021005,0
51035.63346,58.99497729,2889.880195,0.056624754,0
53493.48601,21.87474639,5030.8288,0.094045634,0
58205.68,56.83783815,10035.60302,0.172416215,0
47439.94076,22.34841947,7896.356942,0.166449553,1
47586.22771,42.27500753,3343.056276,0.070252601,0
26100.85126,62.31916468,960.1372514,0.036785668,0
45326.40367,59.36251247,5142.110837,0.113446257,0
24391.75623,47.0350985,2198.144889,0.090118353,0
53741.37102,49.72943257,6513.150125,0.121194342,0
40053.72227,27.93848013,44.5272461,0.001111688,0
53033.86413,38.45755969,10427.4705,0.196619098,0
25176.50201,53.54340881,3064.718488,0.121729321,0
31210.84702,54.10490667,3853.088042,0.123453492,0
23532.2763,59.63373699,1077.8404,0.045802641,0
63776.77079,43.81065864,6697.971583,0.105022119,0
52278.765,45.92897162,4269.136035,0.081660996,0
56015.81322,32.50931024,2275.763425,0.04062716,0
56110.93994,62.82941483,9351.006131,0.166652103,0
57856.80823,33.68215095,8824.164747,0.15251731,1
30187.09186,28.15508425,4462.823258,0.147838794,1
30786.87193,47.06810554,3563.319789,0.115741534,0
22279.29977,58.90732761,3141.338536,0.140998082,0
42476.26553,46.43822313,8334.182008,0.196207974,0
58147.79986,34.05864485,3951.189747,0.067950804,0
36266.21187,55.54236272,3206.927665,0.088427423,0
39045.49716,27.43322056,1165.492158,0.029849592,0
64467.80368,63.40058921,521.5757014,0.008090483,0
36594.80667,60.91256134,3492.334022,0.095432504,0
58797.76286,53.40343367,8892.963303,0.151246627,0
66653.27093,19.88705308,5180.71186,0.077726296,0
48271.49838,21.66234102,6077.680287,0.125906187,1
30991.43192,34.01002602,4589.267265,0.148081808,1
45446.51834,19.30469183,8474.982464,0.186482546,1
37142.73889,50.30304299,161.2375511,0.004341025,0
58320.80889,20.25760534,10033.49168,0.172039652,1
24825.54068,54.8174662,3650.196352,0.147033912,0
20511.42944,27.19626825,931.7900744,0.045427847,0
48326.32089,35.65219864,7168.707002,0.148339598,0
55441.35879,48.05859911,10768.74784,0.194236723,0
60496.90792,33.94567162,1115.154587,0.018433249,0
25296.15423,44.35608995,1320.462443,0.052200126,0
50414.32032,56.19400321,2468.171999,0.048957756,0
67984.04038,27.46528093,1642.969471,0.024166988,0
50382.39977,57.09693649,9183.842295,0.182282748,0
49413.29854,18.64785258,2554.044352,0.051687388,0
61464.82064,36.40826631,5099.08746,0.082959446,0
53784.04957,24.39355435,2761.85138,0.051350752,0
35993.28793,41.8750019,901.9277107,0.02505822,0
63402.00468,47.22342889,7530.767633,0.118778068,0
40484.97132,39.28143317,1093.679203,0.027014449,0
26168.01227,41.94116976,3040.98135,0.116209872,0
60044.28152,61.31265439,6823.434443,0.113640038,0
23984.55095,51.14126769,4622.275198,0.192718855,0
40359.70119,32.24500797,1783.697326,0.044195008,0
33583.89108,62.13075546,1251.867366,0.037275829,0
68038.79202,62.94812935,10108.79585,0.148574005,0
45652.05927,53.674341,5408.212129,0.118465897,0
34399.20978,31.764889,6019.834423,0.174999207,1
57628.43892,23.98656393,5021.639683,0.087138222,0
24294.67689,22.26309561,4360.053009,0.179465363,1
52218.88251,37.54275677,9792.091531,0.187520128,0
50061.76774,55.36104188,6145.131817,0.122750995,0
49352.27422,57.54215563,3362.774486,0.068138187,0
21087.35554,49.31063445,3353.693571,0.159038129,0
23812.25268,42.76555932,2716.655819,0.114086469,0
49395.16649,41.08490913,5927.574676,0.120003132,0
33338.94399,46.59851354,2929.851424,0.087880751,0
29668.32072,38.6837404,2042.436463,0.068842335,0
45936.5972,41.99401029,8525.231909,0.185586927,0
55948.06772,40.30301538,8569.220573,0.153163834,0
53239.50071,63.51511514,4606.156805,0.086517656,0
43694.03444,49.51503554,5049.635509,0.115568076,0
24078.0725,38.49162835,3276.139948,0.136063215,0
50258.55302,22.54284077,1086.246165,0.02161316,0
41816.65683,48.91721362,4534.575973,0.108439467,0
36892.71622,54.44842476,6463.647751,0.175201189,0
23886.56761,34.44297279,4440.419617,0.185896094,1
48757.76505,23.07603499,1833.581051,0.037605929,0
34601.68266,33.85052236,2430.101618,0.070230735,0
52986.00455,50.42376288,4928.607034,0.093017148,0
50740.95102,21.72135886,784.5773121,0.015462408,0
53096.9914,36.35007538,2663.052609,0.050154492,0
38500.00065,53.93069108,7571.682318,0.19666707,0
41004.26236,55.84909201,1016.141008,0.024781351,0
63585.36459,49.33992697,1594.972682,0.025083959,0
31823.68106,30.98355705,2290.430342,0.071972514,0
26242.63362,32.59683185,1801.228195,0.068637478,0
63531.24599,19.32910789,6917.508435,0.108883563,0
64751.14654,53.63820349,2289.851251,0.035363872,0
31091.2763,50.89554304,4071.083034,0.130939721,0
66871.26736,62.68936364,3614.268185,0.054048148,0
25098.65283,51.64706285,2611.848092,0.104063278,0
33720.58922,47.24662629,1365.952209,0.040507958,0
28182.52329,25.52961036,2285.956538,0.081112557,0
27334.56971,42.67119449,2963.794432,0.108426599,0
68694.84318,23.08141739,12731.89464,0.185339889,1
46195.62167,26.62719845,2888.633728,0.062530466,0
34488.20985,27.13153021,2156.314406,0.062523234,0
57827.6631,23.97296825,10816.75901,0.187051636,1
20346.46905,35.71607365,656.0331879,0.032243098,0
60480.9758,53.42868783,3216.094541,0.053175308,0
51915.67978,44.10910349,2282.911022,0.04397344,0
54625.50698,31.69645567,8619.745177,0.157797074,1
48305.42709,55.2125357,4833.47747,0.100060754,0
28577.96451,21.42016018,1639.225639,0.057359776,0
53400.82701,58.08168841,10418.19298,0.195094225,0
43414.48789,44.45336282,7170.946724,0.165174048,0
47526.23413,57.21959192,8957.330544,0.188471288,0
46082.07216,55.15846717,2921.235379,0.063392014,0
32195.59252,62.20165852,4980.013585,0.154679979,0
49067.09129,60.54459807,7258.968492,0.147939654,0
21293.47713,42.40494033,1368.691922,0.064277521,0
52100.91739,23.18144363,4767.277192,0.09150083,0
48334.38778,53.36775446,2234.443137,0.046228849,0
58507.62355,48.97744804,694.1351678,0.011864012,0
27521.04034,35.08659729,2699.851346,0.098101355,0
63914.22537,26.34974189,139.3145719,0.002179711,0
28598.83265,52.53369854,524.2010921,0.018329458,0
23298.46675,48.65145986,1741.183919,0.074733841,0
35697.55414,51.38821886,2907.958272,0.081460995,0
40376.16358,38.92128904,3901.937984,0.096639642,0
56534.96684,27.80794148,2161.083752,0.038225613,0
36088.93861,41.71775901,6222.415273,0.172418905,0
34158.63397,29.42114243,2911.408067,0.085231982,0
29732.05762,38.87671243,3485.018026,0.117214156,0
41736.20154,34.59649188,7602.613055,0.18215872,1
42236.45609,24.6867331,4749.068675,0.112440037,0
28796.85084,44.62864841,706.2289942,0.024524522,0
55097.38848,33.92942424,9342.479427,0.169563017,1
40916.56415,48.31974071,5219.804028,0.127571905,0
20908.3351,28.81852198,3133.624447,0.149874413,1
57999.77239,62.77011063,859.5892942,0.014820563,0
57746.58159,63.62530548,727.194665,0.012592861,0
55116.23451,41.46888524,10284.60679,0.186598502,0
57765.52116,43.88730905,5445.22266,0.094264235,0
45200.9928,43.90542902,7335.962568,0.162296492,0
42435.18949,51.48952681,2766.280914,0.065188372,0
46365.57352,41.85261305,5443.276307,0.117399094,0
57187.70089,59.47191821,9390.672261,0.1642079,0
66539.9276,57.70555929,12129.08223,0.182282769,0
25244.7267,53.3790106,1278.999504,0.050664027,0
54780.34561,61.38897114,8134.220408,0.148487935,0
59253.12146,36.92041154,7327.283577,0.123660719,0
48540.34154,21.23915762,1012.934993,0.0208679,0
30415.10508,22.98363585,4362.083152,0.143418316,1
48768.69924,25.92502563,500.5991056,0.010264762,0
52299.21808,18.30974563,7880.685807,0.150684582,1
42242.48912,34.22076686,2070.379381,0.049011775,0
28218.96527,42.62439388,1305.082433,0.046248416,0
40208.13186,61.37191328,459.0346888,0.011416464,0
61419.67284,30.65182339,9921.672387,0.161538998,1
51282.50524,26.55138677,8445.385343,0.164683556,1
36017.90275,43.5236232,1526.392476,0.042378716,0
57575.00979,33.80013512,9857.22995,0.171206744,1
53330.76714,42.3772463,2343.497556,0.043942694,0
39834.51984,63.31227526,699.9557764,0.017571588,0
62469.42837,24.26485536,7286.550391,0.116641861,0
40334.61673,45.88654158,6808.869955,0.168809586,0
47542.8027,40.87333755,9448.209721,0.1987306,0
55883.62286,27.37033802,974.5630674,0.017439153,0
29163.01588,43.95617132,1469.129704,0.050376467,0
47786.14106,29.7081893,7181.478553,0.15028371,1
29736.3105,35.29839844,657.0484089,0.022095828,0
50831.42753,24.35160252,9572.586884,0.188320245,1
62030.046,46.53578454,7572.567589,0.122079026,0
54049.01274,54.62035318,4569.647911,0.084546372,0
34336.01759,35.83065171,3441.644524,0.100234237,0
31895.71531,48.18590728,3423.346172,0.107329343,0
51894.5401,59.0037683,6579.534007,0.126786633,0
37616.71086,53.44466025,5732.240108,0.152385469,0
22076.948,56.99543936,3948.143344,0.178835559,0
56252.95371,57.27829057,7327.070282,0.130252188,0
26316.75849,37.217654,923.0284413,0.035073789,0
23120.87961,40.29672232,1417.846522,0.061323209,0
39033.03271,59.67702219,5757.890479,0.147513275,0
32420.81815,32.36179216,1494.212974,0.046088071,0
68827.24433,25.30253079,1049.175477,0.015243607,0
58092.20489,41.81365235,5277.74042,0.090851095,0
43538.85612,46.32941211,8523.901116,0.195776873,0
64040.48418,59.14480741,5408.727767,0.084457946,0
34395.22922,25.54822433,2089.7325,0.060756464,0
57405.51493,45.64443499,6914.75154,0.120454482,0
22581.13397,40.54886181,34.28510582,0.001518308,0
27952.94598,42.09749811,3965.251974,0.141854529,0
54022.91284,26.5610123,10641.45144,0.196980335,1
63546.16476,44.41273214,6170.239116,0.097098529,0
60713.4303,56.03160353,396.2336776,0.006526294,0
44519.32947,32.39165985,1446.468103,0.032490788,0
40997.79899,55.58120391,7908.331843,0.192896498,0
63661.38333,25.59552438,6095.308749,0.095745779,0
34429.14674,39.7149896,2240.277404,0.065069211,0
29181.86143,48.24064781,2529.612969,0.086684428,0
52510.43824,40.27914024,1858.30824,0.035389311,0
37536.34724,25.85667757,2634.358585,0.070181538,0
35683.74495,44.49787917,4337.825559,0.121563069,0
45622.29071,41.63254532,528.1812501,0.011577263,0
67385.40318,29.03367936,6747.232379,0.10012899,0
69411.79253,47.07372685,12176.78244,0.175428151,0
48322.51407,29.26263398,7732.696396,0.160022643,1
40836.58881,22.16826291,6994.487801,0.171279923,1
38035.95133,60.65521047,4298.705028,0.113016893,0
42696.97137,44.52967068,222.1964386,0.005204033,0
24181.69479,22.30012538,1529.018868,0.063230426,0
33194.40264,51.17971212,6615.387858,0.19929227,0
32541.46153,34.40508616,780.8328568,0.023995015,0
38381.41306,54.08337144,322.7241556,0.008408345,0
25921.91253,58.42607932,5104.746789,0.196927861,0
58810.97173,22.10938059,9099.724338,0.154728345,1
63025.74408,56.56693154,2956.977746,0.046916983,0
29954.00451,61.83684471,5774.07427,0.192764686,0
40641.52302,37.66419864,5042.326368,0.124068342,0
43940.9107,38.30598195,2855.379187,0.064982249,0
65166.97287,25.65628186,8859.087469,0.135944437,1
58820.38206,30.75231565,530.6578241,0.009021666,0
50719.76308,43.20724465,4770.937668,0.094064668,0
46766.59592,47.77517095,2383.407757,0.050963892,0
67520.7596,45.41562414,13041.77945,0.193152144,0
28386.25355,31.12533241,1718.943782,0.0605555,0
68276.03076,34.51488127,4842.07796,0.070919148,0
30731.72628,40.38884294,1129.562412,0.03675558,0
30012.25109,54.94011866,3972.151405,0.132350999,0
38075.31877,53.10735995,6928.943621,0.181979924,0
55932.39657,44.39262234,4876.366909,0.087183228,0
27966.24445,53.70027324,4445.203178,0.158948878,0
53825.53674,49.71390438,5272.804792,0.097961026,0
65451.49652,60.27638934,8129.048931,0.124199588,0
39473.99586,42.30125384,6034.153228,0.152864008,0
42344.80871,47.41810839,6800.246806,0.160592219,0
36112.87441,60.5793527,3737.212187,0.103486977,0
32720.5048,33.80450352,4367.26495,0.133471808,1
27973.82656,49.67421964,403.4021354,0.014420699,0
21306.03312,35.09416354,3791.023528,0.177931927,0
36029.30158,52.64062442,2928.100439,0.081269975,0
48457.96355,22.34492363,8108.172683,0.167323843,1
46038.51066,39.03867278,6868.987805,0.149200913,0
34247.15902,34.70098954,6458.790585,0.188593471,1
64247.615,31.60316207,4513.203694,0.070247023,0
62109.76709,41.24090602,2816.430158,0.045346011,0
21481.80379,19.95945231,1137.657891,0.052959142,0
20762.47447,25.32912274,2385.224837,0.11488153,0
33756.52723,40.56759555,1169.835925,0.034655103,0
54325.80727,29.63636931,6978.525057,0.128456905,1
33197.8078,59.48684823,3993.146866,0.12028345,0
56846.47423,30.28092755,5268.227475,0.092674657,0
26542.93109,45.82942652,4233.089586,0.159480864,0
53200.54815,59.6917193,3090.473119,0.058091001,0
38073.4069,32.21450809,2284.005677,0.059989527,0
43937.21904,56.40968222,3213.541963,0.073139403,0
49284.81941,51.93972912,493.589997,0.010015051,0
22869.32345,25.9064452,527.5515684,0.023068088,0
60113.34254,40.77430558,8253.384569,0.13729705,0
23613.25569,32.4735058,2469.234585,0.104569849,0
68755.09442,53.22813215,10990.53375,0.159850464,0
26449.32829,46.47915325,2952.123152,0.111614296,0
42855.41611,47.12736998,4923.814846,0.114893642,0
25686.77894,35.85071487,3728.397031,0.145148484,0
67125.64924,36.05850519,7482.067369,0.111463613,0
27427.78945,59.70451918,719.9466646,0.026248804,0
37145.57306,53.19827894,1510.735507,0.040670674,0
41702.60077,41.94405372,6105.727929,0.146411203,0
20710.77596,49.55726981,3960.710873,0.191239135,0
39124.16436,44.5571086,401.3267334,0.010257771,0
32834.64674,60.58021867,4184.578203,0.127443984,0
26267.2214,58.79376696,1136.117271,0.043252282,0
41254.2282,28.94820475,6993.049441,0.169511096,1
38268.6966,30.67684984,2522.057185,0.065903922,0
37087.26876,57.5763008,6391.153194,0.172327416,0
38458.13304,55.85685407,3644.30607,0.094760348,0
40185.77567,31.00076808,1002.340574,0.024942671,0
65481.94555,45.03857624,10614.24849,0.162094275,0
57426.68048,20.1188451,2461.974406,0.042871613,0
47903.31425,46.16901477,4283.226974,0.089414001,0
34222.18775,52.24667845,3582.151364,0.10467336,0
28481.2656,47.42132836,5302.179943,0.186163776,0
43069.65215,41.24003469,4091.561292,0.094998708,0
33093.96186,33.40317391,3852.992444,0.116425844,0
61363.85606,62.13637386,9636.804731,0.157043663,0
68100.73562,47.75294027,8124.59898,0.119302661,0
50551.48034,56.7655671,5262.616088,0.104104095,0
54421.05401,22.96153355,6229.836019,0.11447474,0
32152.45974,57.48695513,3550.584889,0.11042965,0
40230.97571,58.79409568,745.1947491,0.01852291,0
53483.374,29.18999789,1459.668599,0.027292007,0
65137.93776,42.13310957,10352.18177,0.158927073,0
29496.59413,54.66582086,2216.975334,0.075160384,0
45181.93371,48.0968023,2243.153992,0.049647145,0
24994.7782,34.72335974,51.64026024,0.002066042,0
54820.97401,20.56039647,10070.94905,0.183706131,1
62955.60829,29.54950978,207.5438178,0.003296669,0
52956.24608,25.14710192,959.0972148,0.018111125,0
40366.20324,32.07200804,7410.792024,0.183589028,1
60005.01013,40.19488899,10677.66802,0.177946275,0
37598.38508,54.66392931,3641.808411,0.096860767,0
61323.0009,60.16601647,8699.946682,0.141870857,0
21243.9323,57.86806022,3438.979277,0.161880542,0
62111.43441,25.97645859,499.2085782,0.008037306,0
56524.87881,54.91097151,5296.940273,0.093709892,0
51718.13696,34.35049974,1036.616804,0.020043584,0
43205.63175,23.12587725,4835.274657,0.111913065,0
26934.19744,35.9790102,4113.299167,0.152716604,0
68966.82256,54.39248814,6690.635338,0.097012376,0
31527.3472,59.02264656,2062.719158,0.065426347,0
46839.06109,28.73335871,1498.200316,0.03198613,0
32151.29686,42.91491157,4601.940086,0.143133887,0
40831.80192,47.1495458,6429.593688,0.157465343,0
30868.80482,58.13656775,4618.392184,0.149613573,0
62988.82643,32.47461294,6924.901569,0.109938571,0
65496.76748,61.95993475,11805.55577,0.180246388,0
63032.62627,24.78843756,390.3358609,0.0061926,0
27287.07454,18.69579873,4509.881422,0.165275373,1
44299.37174,24.37145815,5154.909843,0.116365304,0
44091.34923,30.48523032,1664.104927,0.037742209,0
26617.03032,28.61650924,2727.241681,0.102462283,0
21856.23353,47.72276785,1500.653745,0.068660217,0
28072.60436,54.14254823,1.377629593,4.90738E-05,0
35950.48845,35.47184697,2664.925675,0.074127663,0
28982.11236,35.26825118,1440.499168,0.049703043,0
51790.72645,41.15087779,1281.035729,0.024734848,0
65000.81962,21.69969953,1114.914824,0.017152319,0
29761.04601,21.85429135,3748.258124,0.125945107,1
23081.45074,53.89681841,257.6612015,0.011163129,0
60016.74099,22.73860251,1522.646768,0.025370367,0
54619.15536,53.59786282,901.2777768,0.01650113,0
66274.2081,36.37462344,10257.91839,0.154779947,0
49380.65863,45.47104991,5425.280945,0.109866516,0
46283.06746,48.28858511,2166.1231,0.046801632,0
25554.69852,42.79692147,4229.914353,0.165523939,0
36680.18192,22.14626261,4849.333785,0.132205827,1
30383.67633,46.8319496,2153.607725,0.07088042,0
67730.4437,26.30314698,8881.583636,0.131131337,1
36446.72414,40.61685061,2927.675444,0.080327533,0
33648.73899,60.97094456,1498.161255,0.044523548,0
53852.79954,42.78285555,2089.909464,0.038807815,0
61298.21867,48.28503024,9399.504602,0.153340583,0
69465.74696,20.58523169,7983.705373,0.114930102,0
39102.04171,29.30086538,4200.697505,0.107429109,0
29366.58233,22.48404853,4049.253865,0.137886453,1
67949.73807,34.47967882,1790.348617,0.026348131,0
29468.85918,22.78963669,3703.953047,0.125690412,1
56839.4019,36.55239093,9004.801714,0.158425343,0
38277.93687,44.90919805,7405.80321,0.193474461,0
49664.27072,39.94416069,5571.456364,0.112182386,0
49972.01083,32.39698399,763.9541159,0.01528764,0
27356.80095,63.48787362,2983.583322,0.10906185,0
36840.60366,36.67458349,6557.940331,0.178008493,0
51438.81407,46.01234316,6898.783719,0.134116306,0
40614.72205,20.93267159,2649.695356,0.065239776,0
56738.63732,63.37394217,3210.807048,0.056589428,0
68004.68622,41.53109727,2698.047781,0.039674439,0
44458.63729,52.08290527,1456.234944,0.032754826,0
66801.19751,19.13513823,288.6467693,0.004320982,0
48991.85368,18.6213071,7453.264268,0.152132726,1
69430.93662,58.94091428,2648.220452,0.038141794,0
27989.1111,27.80092017,1770.818279,0.063268114,0
67675.80477,37.74039569,4396.076877,0.064957881,0
47985.72247,33.55977398,8801.610127,0.183421436,1
43388.20947,35.70435679,7007.154253,0.161499042,0
63182.45567,25.58638213,3493.224567,0.055287889,0
20568.89131,25.85385679,2257.064782,0.109731961,0
25833.71723,19.20759964,3716.254685,0.143852882,1
23087.3014,37.61963726,423.4183995,0.018339883,0
36124.71783,25.05472696,6485.05748,0.179518564,1
57330.61941,44.4456513,1058.039202,0.018455046,0
47240.25312,55.00972136,4286.345614,0.090735026,0
55730.62923,55.15643796,9286.357545,0.166629332,0
61660.40132,48.89875823,1684.526564,0.027319423,0
49746.88744,29.36146193,7354.129523,0.147830948,1
23973.68759,55.28829775,95.46072238,0.003981896,0
28085.4796,45.03212598,4431.280471,0.157778344,0
33585.47474,60.37738544,3933.883012,0.117130487,0
44179.3851,51.30649189,5888.375781,0.133283335,0
56025.41973,29.39644446,4341.626699,0.077493872,0
49369.70415,51.37341727,109.3796228,0.002215521,0
26889.36474,62.62510846,675.7120311,0.025129342,0
30873.21764,38.95273955,4076.87675,0.132052214,0
30608.94324,46.47670398,2632.551811,0.086005969,0
54878.08965,42.88355929,1504.473462,0.027414829,0
32423.80685,63.18998659,2961.952368,0.09135116,0
46608.36902,20.40499151,1521.868405,0.032652256,0
65689.1897,28.10870743,255.072656,0.003883023,0
49054.86027,54.06866362,1102.240361,0.022469544,0
20310.57756,54.26474774,1279.113098,0.062977682,0
66423.39933,18.87435711,1066.214601,0.016051792,0
45783.15475,63.88504374,7492.90982,0.163660846,0
62887.76267,42.8418414,6849.484223,0.108916011,0
51088.21078,52.08587159,9097.112036,0.178066757,0
66217.94485,19.08162361,745.0760945,0.011251876,0
62799.75061,35.36149204,6752.586071,0.107525683,0
45789.48752,36.29805129,4545.157459,0.099262029,0
59727.40599,50.24148795,5203.325181,0.087117883,0
35513.58955,60.80701767,6983.360741,0.196639113,0
29178.97759,63.93073469,1664.386062,0.057040589,0
67501.69225,49.63745902,7589.75999,0.11243807,0
66255.02953,28.96002495,7475.212282,0.112824828,0
63558.86409,36.35685466,9282.927735,0.146052449,0
63441.71236,18.67128938,3119.412678,0.049169743,0
64983.15424,27.29197161,9109.774342,0.140186706,1
56946.64594,55.40901375,11175.84107,0.196251085,0
52349.87246,35.52249918,5181.848501,0.098984931,0
31473.45878,27.99340911,797.3459721,0.025333916,0
59267.3392,34.91269907,5085.311919,0.085802939,0
66809.17325,31.05454812,1316.187128,0.019700695,0
48083.31155,39.15730598,9193.095264,0.191190976,0
20629.3473,28.30686155,3310.410118,0.160470909,1
25363.33106,31.39079116,3946.001447,0.155578991,1
28873.67417,62.3285863,2224.469765,0.077041451,0
41430.85526,33.68956136,5719.278116,0.138043931,1
53612.13123,23.28296645,5976.896568,0.111484032,0
51555.74026,57.26359177,9217.688669,0.178790735,0
46564.3789,50.65129969,599.830324,0.012881742,0
61200.42748,19.22777832,406.8518612,0.00664786,0
29307.32077,61.16495696,481.8426971,0.016441035,0
67687.18308,20.8043048,10506.32803,0.155218869,1
52565.06574,55.69652935,372.9742533,0.007095478,0
52920.14801,20.99096653,9521.769942,0.179927122,1
34981.36783,23.48770889,5502.736031,0.15730477,1
65210.8371,27.52843972,12607.95166,0.193341356,1
60016.07961,54.31724029,2857.007414,0.047604033,0
23066.96468,33.091353,1933.353568,0.083814823,0
52603.87864,43.89546653,2043.089553,0.038839143,0
20111.36326,53.49539456,1745.371922,0.086785361,0
32759.70028,43.88045936,5211.32563,0.159077329,0
30578.02016,55.36616174,3010.35024,0.098448174,0
21211.58939,32.65119825,931.7810522,0.043927922,0
53746.32658,29.35028859,9534.660206,0.177401151,1
45214.10922,18.2999804,1779.727735,0.03936222,0
58465.0497,20.12688854,11417.06009,0.195280089,1
54422.97349,58.57139504,444.6137769,0.008169597,0
62842.06439,62.19707882,107.5972315,0.001712185,0
53005.13229,45.68722047,2539.336749,0.047907375,0
40749.02818,26.85401291,6207.186165,0.15232722,1
49804.41083,20.03986423,7235.194717,0.145272168,1
37277.24612,26.63314682,6289.256076,0.168715684,1
46883.20654,30.39988989,6342.567909,0.135284431,1
31763.3692,35.60251728,3489.404122,0.109856234,0
61013.18158,24.70761897,1791.542962,0.029363212,0
41285.3589,22.91107059,532.1002558,0.012888352,0
39133.89186,21.60323147,433.4584179,0.011076292,0
62171.80256,24.2437831,1035.462496,0.016654857,0
53638.64595,44.02737436,109.4788536,0.002041044,0
49264.58489,58.11954711,3051.574267,0.061942555,0
63114.49699,48.35108283,11890.75719,0.188399778,0
58165.50622,45.72915357,4155.723767,0.071446533,0
43029.80326,27.21015742,6894.165381,0.16021838,1
21593.62266,51.54892278,458.0937244,0.021214306,0
49104.76824,35.53851733,9452.217947,0.192490837,0
65776.23241,39.79819134,2805.863745,0.042657715,0
36192.14945,21.40240262,7236.17393,0.199937667,1
62165.86119,19.6025431,4739.948954,0.076246816,0
50793.35572,41.60188645,421.6403796,0.008301093,0
62422.20379,32.14522141,2841.633423,0.045522799,0
63166.99496,56.51003993,4058.789534,0.064254909,0
23717.56785,49.32576952,1530.090242,0.064512949,0
66797.66467,21.38042855,11921.19954,0.17846731,1
30272.20362,19.13244649,1440.072549,0.047570787,0
55741.19569,52.62685289,3181.780519,0.057081311,0
30742.57971,26.44933684,5685.653641,0.184943934,1
20491.56433,35.13483691,1579.168249,0.077064309,0
35620.41863,40.82467405,3611.295903,0.101382747,0
50206.13372,33.03111152,5826.462898,0.116050818,0
67935.45387,60.9422627,8267.326053,0.121693837,0
59223.3966,22.93963515,3901.402085,0.065876027,0
32657.26868,32.81218796,1796.270503,0.055003697,0
55931.65458,23.44133307,4053.519938,0.072472734,0
23694.77887,22.86428448,764.29719,0.032255933,0
44324.28637,23.18086641,2672.692026,0.060298591,0
34735.49175,62.35895581,1402.217854,0.040368447,0
67064.34474,22.58360992,1091.624816,0.016277276,0
42761.49268,45.04937391,610.6578471,0.014280555,0
49517.72233,31.5493175,7337.950431,0.148188367,1
54372.18266,29.97711781,839.1250812,0.015432985,0
29941.96837,48.35844947,3170.045654,0.105872988,0
68414.12078,51.04678129,6154.052457,0.089952957,0
23891.24457,51.02920468,3475.905423,0.145488671,0
47187.57155,24.22704766,7933.469449,0.16812625,1
39819.92094,63.38479701,3577.44769,0.089840653,0
50632.27924,53.62329948,1262.356066,0.024931844,0
39970.21125,40.36811516,7867.616836,0.196837009,0
55176.1396,49.4559101,7822.936091,0.141781142,0
50533.57195,56.63106428,117.7125869,0.002329394,0
52983.87446,42.58806976,5567.941087,0.105087466,0
31187.66993,30.99961612,593.1247798,0.019017925,0
34909.98223,25.56874133,2852.371795,0.081706481,0
53810.84766,51.43297298,9154.477015,0.170123263,0
55478.96737,53.76292004,6227.541774,0.112250499,0
60394.09487,57.68642247,8293.576747,0.137324299,0
36845.73868,51.93947954,1790.013566,0.048581291,0
60264.94065,54.72136343,2241.388144,0.03719224,0
52981.5086,18.30621644,3759.937234,0.070966972,0
50222.76242,21.42271292,8734.740617,0.173919956,1
59256.55596,38.57894462,9812.978717,0.16560157,0
43203.41422,40.90172418,7730.727575,0.178937885,0
46288.75641,23.59003818,6053.791581,0.130783198,1
58176.15493,52.17576009,9852.14111,0.169350159,0
25631.43473,47.63557696,4778.700543,0.186439058,0
58977.99765,30.33098269,9442.01161,0.160093797,1
25048.01599,54.65677518,2341.367858,0.093475182,0
33436.48901,34.66914689,5473.985551,0.163712929,1
23787.36705,36.3117126,3041.552908,0.127864211,0
69456.56777,48.05355678,13190.36589,0.189908115,0
65447.61161,39.63135194,3269.534327,0.049956511,0
68743.35318,56.38525158,2290.204289,0.033315283,0
36052.5776,49.49996087,2830.179862,0.078501457,0
24820.79247,38.24401685,51.94924278,0.002092973,0
26046.38417,54.62546358,4669.457353,0.179274686,0
60850.80244,59.99025632,7206.852593,0.1184348,0
69929.011,51.39444845,12427.8357,0.177720742,0
53298.49615,56.90970733,2106.709791,0.039526627,0
48818.38232,49.29612194,2312.421777,0.047367849,0
38042.08416,32.83899402,3495.856306,0.091894448,0
42119.82271,60.06420183,1930.566532,0.045835106,0
62247.87974,39.22965562,1870.715089,0.030052672,0
62252.08816,28.24617586,1699.680972,0.027303196,0
36973.08569,38.28030326,4144.448144,0.11209365,0
54217.23678,26.62937737,8836.775689,0.162988308,1
44218.76632,58.57925853,1693.920179,0.038307721,0
33274.05027,23.95343526,2244.883109,0.067466482,0
54656.54904,18.39382955,9911.134963,0.181334811,1
67593.51708,25.40544564,9864.078027,0.145932309,1
39472.70725,42.60886077,596.4811795,0.015111231,0
30572.44686,48.65184248,1847.09425,0.060416958,0
50447.69963,58.09854003,2443.768915,0.048441632,0
49198.65266,49.1924227,483.6201677,0.009829947,0
53768.22821,25.37750388,3696.953244,0.068757208,0
